qtl_evidence_id	trait_id_or_name	trait_name_normalized	chrom	start	end	interval_length	source_database	source_record_id	evidence_type	coordinate_mapping_status	reference_build	linked_gene_id	linked_gene_symbol	allowed_usage	notes
QTL_QTARO_00000283	Root thickness	root thickness	2	20728825	25430309	4701485	Q-TARO	283	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qRTT2-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000284	Root dry weight	root dry weight	3	464682	1429520	964839	Q-TARO	284	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qRDW3-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000285	Drought score	drought score	12	26277931	27748876	1470946	Q-TARO	285	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qDRS12-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000286	Chlorophyll content	chlorophyll content	1	31822907	33817439	1994533	Q-TARO	286	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qCC-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000287	gel consistency	gel consistency	1	42496228	43337260	841033	Q-TARO	287	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000288	hot paste viscosity	hot paste viscosity	2	27928037	29583314	1655278	Q-TARO	288	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000289	cool paste viscosity	cool paste viscosity	3	10652190	16024796	5372607	Q-TARO	289	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000290	breakdown	breakdown	4	32246485	33033092	786608	Q-TARO	290	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000291	setback	setback	4	32246485	33033092	786608	Q-TARO	291	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000292	chlorate sensitivity	chlorate sensitivity	2	26758064	36554631	9796568	Q-TARO	292	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qCHR-2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000293	inositol-6-phosphate	inositol 6 phosphate	5	21013626	25225759	4212134	Q-TARO	293	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000294	NA	NA	12	3185432	14601609	11416178	Q-TARO	294	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000295	total P	total p	5	21013626	25225759	4212134	Q-TARO	295	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000296	Zinc content	zinc content	12	26367959	27215000	847042	Q-TARO	296	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000297	days to flowering (non stress)	days to flowering non stress	3	464682	1429520	964839	Q-TARO	297	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000298	plant height (non stress)	plant height non stress	1	36697294	42495953	5798660	Q-TARO	298	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000299	plant height (Low moisture stress)	plant height low moisture stress	1	42361507	42495953	134447	Q-TARO	299	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000300	days to flowering (mean)	days to flowering mean	3	2432425	3509693	1077269	Q-TARO	300	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000301	days to maturity (mean)	days to maturity mean	3	464682	1429520	964839	Q-TARO	301	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000302	root thickness (non stress 65 days)	root thickness non stress 65 days	2	20728825	25430309	4701485	Q-TARO	302	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000303	root volume (low moisture stress 85 days)	root volume low moisture stress 85 days	3	2432425	3509693	1077269	Q-TARO	303	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000304	root dry weight (low moisture stress 85 days)	root dry weight low moisture stress 85 days	3	2432425	3509693	1077269	Q-TARO	304	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000305	maximum root length (non stress)	maximum root length non stress	9	20078749	20828859	750111	Q-TARO	305	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000306	Seed length	seed length	6	4346160	4352379	6220	Q-TARO	306	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000307	Seed breadth	seed breadth	6	4346160	4352379	6220	Q-TARO	307	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000308	Kernel breadth	kernel breadth	6	28130152	28130383	232	Q-TARO	308	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000309	Seed weight	seed weight	6	28130152	28130383	232	Q-TARO	309	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000310	Kernel weight	kernel weight	6	28130152	28130383	232	Q-TARO	310	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000311	relative root elongation (an indicator for Al tolerance)	relative root elongation an indicator for al tolerance	8	3170545	5333855	2163311	Q-TARO	311	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qRRE-8	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000312	position of the lowest elongated internode	position of the lowest elongated internode	12	24616244	27664972	3048729	Q-TARO	312	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qLEI 4	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000313	rate of internodal elongation	rate of internodal elongation	1	39466088	42591824	3125737	Q-TARO	313	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qRIE 1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000314	nymph mortality	nymph mortality	8	26358647	27651023	1292377	Q-TARO	314	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Grh5	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000315	Egg mortality of WBPH 	egg mortality of wbph	3	22304962	25360678	3055717	Q-TARO	315	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000316	nymph mortality	nymph mortality	12	21430775	21431060	286	Q-TARO	316	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000317	panicle length	panicle length	7	17530626	22912990	5382365	Q-TARO	317	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	sp2(t)	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000318	sterility	sterility	2	1660784	3836885	2176102	Q-TARO	318	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	S29(t)	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000319	Zn2+ toxicity tolerance	zn2 toxicity tolerance	3	696186	979543	283358	Q-TARO	319	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qZNT-3	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000320	lowtemperature-sensitive pollen sterility	lowtemperature sensitive pollen sterility	2	27533328	32389986	4856659	Q-TARO	320	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qLTSPS2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000321	chlorophyll a/b ratio	chlorophyll a b ratio	3	3939279	4098191	158913	Q-TARO	321	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qCR-3	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000322	chlorophyll content of leaf	chlorophyll content of leaf	1	28628063	29823005	1194943	Q-TARO	322	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qCC-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000323	spikelet fertility	spikelet fertility	4	18772814	18772892	79	Q-TARO	323	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	S-9	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000324	germination percentage	germination percentage	5	27457534	27457701	168	Q-TARO	324	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSdn-5	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000325	Percentage of chalkiness grains	percentage of chalkiness grains	8	26637711	28166213	1528503	Q-TARO	325	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qPGWC8	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000326	rice stripe virus resistance	rice stripe virus resistance	1	26686640	26690092	3453	Q-TARO	326	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Qstv1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000327	rice stripe virus resistance	rice stripe virus resistance	7	16262181	17535483	1273303	Q-TARO	327	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000328	Tid1	tid1	11	6171645	8107623	1935979	Q-TARO	328	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Tid1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000329	hybrid sterility	hybrid sterility	5	2190812	2190895	84	Q-TARO	329	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSS5 or S31(t)	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000330	pollen semi-sterility	pollen semi sterility	8	1560795	1560923	129	Q-TARO	330	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	pss1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000331	pollen sterility	pollen sterility	3	2432425	10000636	7568212	Q-TARO	331	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	S34(t)	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000332	flattened shoot meristem	flattened shoot meristem	1	39535359	41672331	2136973	Q-TARO	332	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	FSM	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000333	dominant photoperiod-sensitive suppression gene	dominant photoperiod sensitive suppression gene	6	8054255	8066362	12108	Q-TARO	333	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Su-Se-1(t)	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000334	Total internode length	total internode length	12	25203610	25203829	220	Q-TARO	334	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qTIL12	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000335	Elongated internode number	elongated internode number	12	25203610	25203829	220	Q-TARO	335	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qNEI12	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000336	blast resistance	blast resistance	2	35918141	36028798	110658	Q-TARO	336	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Pi-y(t)	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000337	lesion number	lesion number	2	35545046	36028798	483753	Q-TARO	337	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	rbr2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000338	lesion length	lesion length	2	35545046	36028798	483753	Q-TARO	338	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	rbr2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000339	lesion area	lesion area	2	35545046	36028798	483753	Q-TARO	339	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	rbr2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000340	lesion degree	lesion degree	2	35545046	36028798	483753	Q-TARO	340	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	rbr2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000341	Area of flag leaf (cm2)	area of flag leaf cm2	1	4795155	4797479	2325	Q-TARO	341	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qFL1-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000342	Area of -2nd leaf (cm2)	area of 2nd leaf cm2	6	6927624	20691040	13763417	Q-TARO	342	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSL6-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000343	Area of -3rd leaf (cm2)	area of 3rd leaf cm2	6	6927624	20691040	13763417	Q-TARO	343	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qTL6-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000344	Number of large vascular bundles	number of large vascular bundles	10	16938289	18543072	1604784	Q-TARO	344	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qLVB10-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000345	Number of large vascular bundles/Total spikelets per panicle	number of large vascular bundles total spikelets per panicle	1	36226902	39470731	3243830	Q-TARO	345	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qLVBTS1-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000346	Grain yield (t/ha)	grain yield t ha	6	6927624	20691040	13763417	Q-TARO	346	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qGY6-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000347	"1,000-grain weight (g)"""	1 000 grain weight g	4	22267815	22270568	2754	Q-TARO	347	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qGW3-2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000348	Area of -2nd leaf/Total spikelets per panicle	area of 2nd leaf total spikelets per panicle	4	27441052	27441315	264	Q-TARO	348	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSLTS4-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000349	Area of -3rd leaf/Total spikelets per panicle	area of 3rd leaf total spikelets per panicle	8	11101731	11107277	5547	Q-TARO	349	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qTLTS1-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000350	Number of large vascular bundles/Area of flag leaf	number of large vascular bundles area of flag leaf	9	18374393	18491736	117344	Q-TARO	350	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qLVBFL9-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000351	Number of large vascular bundles/Area of -2nd leaf	number of large vascular bundles area of 2nd leaf	6	6927624	20691040	13763417	Q-TARO	351	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qLVBSL6-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000352	Number of large vascular bundles/Area of -3rd leaf	number of large vascular bundles area of 3rd leaf	6	6927624	20691040	13763417	Q-TARO	352	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qLVBTL6-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000353	Embryo Length	embryo length	2	5357310	9018568	3661259	Q-TARO	353	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qEML-2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000354	Embryo Width	embryo width	2	9013105	9018568	5464	Q-TARO	354	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qEMW-2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000355	Biomass plant-1	biomass plant 1	1	42361507	43337260	975754	Q-TARO	355	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qBMS1-2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000356	Fertility percentage	fertility percentage	4	17889105	20281368	2392264	Q-TARO	356	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qFRP4-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000357	Heading date	heading date	3	1429107	2432615	1003509	Q-TARO	357	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qHDD3-2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000358	Harvest index	harvest index	1	42361507	43337260	975754	Q-TARO	358	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qHID1-2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000359	Plant height	plant height	1	36697294	42495953	5798660	Q-TARO	359	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qPHT1-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000360	1000 grain weight	1000 grain weight	1	42361507	43337260	975754	Q-TARO	360	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qTGW1-3	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000361	rhizome branching degree	rhizome branching degree	3	6088558	7176458	1087901	Q-TARO	361	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Rhz2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000362	"1,000-grain weight"""	1 000 grain weight	2	27971229	35962660	7991432	Q-TARO	362	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	NA	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000363	blast resistance	blast resistance	9	10195130	10197474	2345	Q-TARO	363	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	Pi5(t)	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000364	NA	NA	1	23731232	23736697	5466	Q-TARO	364	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSD-1-2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000365	Percentage of exserted stigmas	percentage of exserted stigmas	3	31082622	35089139	4006518	Q-TARO	365	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qPES-3	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000366	Grain length	grain length	6	24220931	25797291	1576361	Q-TARO	366	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qGL-6	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000367	Grain width	grain width	3	18350837	22306369	3955533	Q-TARO	367	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qGW-3	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000368	Percentages of grains with chalkiness	percentages of grains with chalkiness	6	6521345	6831863	310519	Q-TARO	368	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qPGWC-6b	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000369	Endosperm translucency	endosperm translucency	6	6521345	6831863	310519	Q-TARO	369	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qET-6	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000370	plant height	plant height	1	36697294	42495953	5798660	Q-TARO	370	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	sd-1	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000371	heading date	heading date	7	4606397	6812968	2206572	Q-TARO	371	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	QHd7	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000372	Biomass	biomass	3	9015683	12199844	3184162	Q-TARO	372	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qBM-3	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000373	Grain yeild	grain yeild	3	9015683	12199844	3184162	Q-TARO	373	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qGY-3	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000374	Sink capacity	sink capacity	4	31648882	32036068	387187	Q-TARO	374	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qSC-4	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
QTL_QTARO_00000375	Plant height	plant height	2	5263536	30654749	25391214	Q-TARO	375	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	qPH-2	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only; broad_interval
QTL_QTARO_00000376	Phospholipase D	phospholipase d	6	20691542	25333212	4641671	Q-TARO	376	qtl_interval	region_level_only	Q-TARO source coordinates; treated as IRGSP-1.0-compatible but coordinate_build_uncertain	NA	RPLD4	development_evidence_candidate	Q-TARO interval is region-level weak localization reference only
