rank_record_id	object_id	trait_id	object_type	assigned_split	prototype_locked_not_final	score_source	score_version	score_level_used	adapter_id	n_decoys_expected	n_decoys_with_score	n_decoys_rankable	evidence_score	dry_run_rank	dry_run_rank_percentile	dry_run_top1_indicator	dry_run_top5_indicator	evidence_vs_decoy_mean_delta	evidence_vs_decoy_median_delta	can_rank	rank_failure_reason	dry_run_only	notes
DRRANK_000000244	OBJ_GENE_00000430	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	139.6666667	5	0.3333333333	false	true	-37.5333333	-12.3333333	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000245	OBJ_GENE_00000437	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5517562221	3	0.6666666667	false	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000246	OBJ_GENE_00000437	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6950540581	1	1	true	true	0.08707457914	0.0934270125	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000247	OBJ_GENE_00000437	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000248	OBJ_GENE_00000437	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	212	3	0.6666666667	false	true	-3.4	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000249	OBJ_GENE_00000443	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5563782635	4	0.5	false	true	-0.0009244083	-0.0011555104	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000250	OBJ_GENE_00000443	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.843316079	3	0.6666666667	false	true	0.00301651724	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000251	OBJ_GENE_00000443	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	1	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000252	OBJ_GENE_00000443	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	192	3	0.6666666667	false	true	1.1	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000253	OBJ_GENE_00000447	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5598447946	3	0.6666666667	false	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000254	OBJ_GENE_00000447	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.7062711213	3	0.6666666667	false	true	-0.06030092536	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000255	OBJ_GENE_00000447	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	1	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000256	OBJ_GENE_00000447	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	137	3	0.6666666667	false	true	-20.2	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000257	OBJ_GENE_00000458	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5702443879	4	0.5	false	true	-0.00115551034	-0.0023110207	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000258	OBJ_GENE_00000458	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.7067257167	1	1	true	true	0.3259932639	0.3016251969	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000259	OBJ_GENE_00000458	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	1	1	1	true	true	0.5	0.5	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000260	OBJ_GENE_00000458	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	125	5	0.3333333333	false	true	-8.9	-13.5	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000261	OBJ_GENE_00000465	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5760219397	2	0.8333333333	false	true	0.00115551038	0.0011555104	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000262	OBJ_GENE_00000465	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.4508226264	5	0.3333333333	false	true	-0.00205718254	-0.0005752756	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000263	OBJ_GENE_00000465	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	2	0.8333333333	false	true	-0.1	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000264	OBJ_GENE_00000465	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	138.5	4	0.5	false	true	-6	-14.5	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000265	OBJ_GENE_00000466	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5771774501	1	1	true	true	0.0020799187	0.0023110208	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000266	OBJ_GENE_00000466	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.7184185258	1	1	true	true	0.265653772	0.2670206238	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000267	OBJ_GENE_00000466	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	2	0.8333333333	false	true	-0.1	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000268	OBJ_GENE_00000466	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	136.5	4	0.5	false	true	-5.1	-2	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000269	OBJ_GENE_00000467	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5771774501	1	1	true	true	0.0020799187	0.0023110208	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000270	OBJ_GENE_00000467	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.7184185258	1	1	true	true	0.265653772	0.2670206238	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000271	OBJ_GENE_00000467	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	2	0.8333333333	false	true	-0.1	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000272	OBJ_GENE_00000467	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	136.5	4	0.5	false	true	-5.1	-2	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000273	OBJ_GENE_00000468	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5806439812	1	1	true	true	0.00046220416	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000274	OBJ_GENE_00000468	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5120358172	3	0.6666666667	false	true	-0.0156056856	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000275	OBJ_GENE_00000468	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000276	OBJ_GENE_00000468	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	117.5	3	0.6666666667	false	true	-5.4	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000277	OBJ_GENE_00000471	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5852660226	3	0.6666666667	false	true	-0.0018488166	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000278	OBJ_GENE_00000471	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.3081284199	3	0.6666666667	false	true	-0.195188425	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000279	OBJ_GENE_00000471	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000280	OBJ_GENE_00000471	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	98	1	1	true	true	17	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000281	OBJ_GENE_00000473	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5887325537	2	0.8333333333	false	true	-2.000000165e-11	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000282	OBJ_GENE_00000473	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.7216207344	1	1	true	true	0.09046964118	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000283	OBJ_GENE_00000473	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000284	OBJ_GENE_00000473	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	71.5	2	0.8333333333	false	true	-1.2	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000285	OBJ_GENE_00000474	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5898880641	3	0.6666666667	false	true	0.00011555106	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000286	OBJ_GENE_00000474	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.7960994825	3	0.6666666667	false	true	0.0988139047	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000287	OBJ_GENE_00000474	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000288	OBJ_GENE_00000474	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	55.5	5	0.3333333333	false	true	-10.16666667	-11	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000289	OBJ_GENE_00000476	data_lt_2007__lsen	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5898880641	4	0.5	false	true	0.00023110212	-0.0011555103	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000290	OBJ_GENE_00000476	data_lt_2007__lsen	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.5741041234	1	1	true	true	0.179504298	0.2472028741	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000291	OBJ_GENE_00000476	data_lt_2007__lsen	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000292	OBJ_GENE_00000476	data_lt_2007__lsen	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	55.5	5	0.3333333333	false	true	-15.1	-11	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000293	OBJ_GENE_00000494	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6025986781	2	0.8333333333	false	true	0.00207991864	0.0023110207	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000294	OBJ_GENE_00000494	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.7044997967	2	0.8333333333	false	true	0.3643151989	0.4967143405	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000295	OBJ_GENE_00000494	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000296	OBJ_GENE_00000494	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	41	3	0.6666666667	false	true	-5.5	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000297	OBJ_GENE_00000510	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6187758232	2	0.8333333333	false	true	0.00069330622	0.0011555104	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000298	OBJ_GENE_00000510	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.1423683451	4	0.5	false	true	-0.1551430655	-0.1758406056	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000299	OBJ_GENE_00000510	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000300	OBJ_GENE_00000510	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	87	3	0.6666666667	false	true	4.7	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000301	OBJ_GENE_00000511	data_lt_2007__llt_code	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6187758232	2	0.8333333333	false	true	0.00069330622	0.0011555104	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000302	OBJ_GENE_00000511	data_lt_2007__llt_code	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.0912905897	5	0.3333333333	false	true	-0.272188275	-0.3172204542	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000303	OBJ_GENE_00000511	data_lt_2007__llt_code	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000304	OBJ_GENE_00000511	data_lt_2007__llt_code	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	87	3	0.6666666667	false	true	4.7	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000305	OBJ_GENE_00000513	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6199313336	3	0.6666666667	false	true	4.000000331e-11	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000306	OBJ_GENE_00000513	data_lt_2007__spkf	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.2638958107	5	0.3333333333	false	true	-0.06570087392	-0.0669785606	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000307	OBJ_GENE_00000513	data_lt_2007__spkf	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000308	OBJ_GENE_00000513	data_lt_2007__spkf	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	72.5	3	0.6666666667	false	true	3.6	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000309	OBJ_GENE_00000519	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6291754165	3	0.6666666667	false	true	-0.00046220416	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000310	OBJ_GENE_00000519	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.4525513898	1	1	true	true	0.09217546104	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000311	OBJ_GENE_00000519	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000312	OBJ_GENE_00000519	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	95.5	1	1	true	true	0.6	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000313	OBJ_GENE_00000521	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6303309269	4	0.5	false	true	-0.0004622041	-0.0011555103	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000314	OBJ_GENE_00000521	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.2221127372	5	0.3333333333	false	true	-0.1115723944	-0.1091411065	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000315	OBJ_GENE_00000521	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000316	OBJ_GENE_00000521	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	94	2	0.8333333333	false	true	11.7	20	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000317	OBJ_GENE_00000525	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6326419476	3	0.6666666667	false	true	0.00023110212	0.0011555104	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000318	OBJ_GENE_00000525	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.78300537	1	1	true	true	0.3254482153	0.4517515263	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000319	OBJ_GENE_00000525	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000320	OBJ_GENE_00000525	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	67	6	0.1666666667	false	false	-6.4	-7	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000321	OBJ_GENE_00000529	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6349529683	3	0.6666666667	false	true	-0.00023110206	0.0011555104	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000322	OBJ_GENE_00000529	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6269949593	4	0.5	false	true	0.02571523692	-0.0200171619	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000323	OBJ_GENE_00000529	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0	1	1	true	true	0	0	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000324	OBJ_GENE_00000529	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	74.5	1	1	true	true	9.6	7.5	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
DRRANK_000000325	OBJ_GENE_00000537	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	5	5	5	0.6407305201	1	1	true	true	0.00138661244	0.0011555104	true	NA	true	rank position is dry-run diagnostic only; not a formal top-k or benchmark metric
