matched_set_id	object_id	decoy_object_id	trait_id	object_type	assigned_split	prototype_locked_not_final	score_source	score_version	score_level_used	adapter_id	evidence_score	decoy_score	score_available_evidence	score_available_decoy	n_decoys_expected	n_decoys_with_score	decoy_semantics	uses_true_negative	uses_unknown_as_negative	dry_run_only	notes
MSET_OBJ_GENE_00000142_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000142	GENE_BG_Os01g0192900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	68	91.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000142_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000142	GENE_BG_Os01g0194300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	68	86	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000142_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000142	GENE_BG_Os01g0190500	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	68	87.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000142_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000142	GENE_BG_Os01g0191900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	68	74	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0193900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1161288147	0.1149733043	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0192900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1161288147	0.1149733043	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0192000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1161288147	0.1132400388	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0191300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1161288147	0.1115067732	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0195000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1161288147	0.1167065699	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0193900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.5083408268	0.5438090445	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0192900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.5083408268	0.5438090445	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0192000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.5083408268	0.6591464858	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0191300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.5083408268	0.4392708996	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0195000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.5083408268	0.4316438046	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0193900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0192900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0192000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0191300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0195000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0193900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	86	91.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0192900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	86	91.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0192000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	86	80.33333333	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0191300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	86	68	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000148_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000148	GENE_BG_Os01g0195000	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	86	83	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0193900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1167065699	0.1149733043	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0194600	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1167065699	0.1161288147	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0195400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1167065699	0.1172843251	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_LOC_Os01g09930	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1167065699	0.1184398355	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0193400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1167065699	0.1149733043	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0193900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4316438046	0.5438090445	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0194600	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4316438046	0.5083408268	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0195400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4316438046	0.5558742838	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_LOC_Os01g09930	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4316438046	0.1951043399	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0193400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.4316438046	0.5438090445	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0193900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0194600	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0195400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_LOC_Os01g09930	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0193400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0193900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	83	91.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0194600	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	83	86	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0195400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	83	79.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_LOC_Os01g09930	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	83	76	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000149_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000149	GENE_BG_Os01g0193400	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	83	91.5	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0197100	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1207508562	0.1195953458	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0197900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1207508562	0.1213286114	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0201700	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1207508562	0.1276839184	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0196300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1207508562	0.1195953458	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0194300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.1207508562	0.1161288147	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0197100	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.3928156134	0.3787758704	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0197900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.3928156134	0.4475369669	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0201700	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.3928156134	0.5844803186	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0196300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.3928156134	0.3787758704	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_random_uniform_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0194300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:random_uniform	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.3928156134	0.5083408268	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0197100	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0197900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0201700	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0196300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_shuffled_trait_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0194300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:shuffled_trait	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0	0	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0197100	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	66.5	72	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0197900	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	66.5	73	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0201700	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	66.5	76	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0196300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	66.5	72	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000153_baseline_window_snp_density_v0_1_chr1_snp_20260516	OBJ_GENE_00000153	GENE_BG_Os01g0194300	data_lt_2007__cult_code_repro	gene	dev	true	baseline:window_snp_density	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	66.5	86	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000158_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000158	GENE_BG_Os01g0200700	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.126528408	0.1253728977	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000158_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000158	GENE_BG_Os01g0201500	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.126528408	0.126528408	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000158_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000158	GENE_BG_Os01g0201900	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.126528408	0.1276839184	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
MSET_OBJ_GENE_00000158_baseline_genomic_position_v0_1_chr1_snp_20260516	OBJ_GENE_00000158	GENE_BG_Os01g0201000	data_lt_2007__spkf	gene	dev	true	baseline:genomic_position	v0_1_chr1_snp_20260516	window	ADAPT_GENE_WINDOW_MEAN_V1	0.126528408	0.1253728977	true	true	5	5	matched_background	false	false	true	dry-run adapter aggregation diagnostic only; not a formal metric
