split_block_id	block_type	chrom	block_start	block_end	block_length	member_unit_ids	n_units	traits	genes	evidence_sources	decoy_pair_ids	block_rule	leakage_risk_level	notes	split_version
BLK_ACC_ACC_0905	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0905	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0906	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0906	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0907	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0907	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0908	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0908	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0909	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0909	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0910	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0910	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0911	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0911	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0912	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0912	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0913	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0913	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0914	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0914	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0915	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0915	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0916	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0916	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0917	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0917	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0918	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0918	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0919	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0919	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0920	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0920	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0921	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0921	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0922	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0922	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0923	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0923	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0924	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0924	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0925	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0925	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0926	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0926	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0927	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0927	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0928	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0928	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0929	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0929	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0930	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0930	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0931	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0931	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0932	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0932	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0933	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0933	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0934	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0934	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0935	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0935	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0936	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0936	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0937	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0937	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0938	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0938	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0939	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0939	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0940	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0940	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0941	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0941	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0942	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0942	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0943	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0943	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0944	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0944	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0945	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0945	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0946	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0946	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0947	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0947	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0948	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0948	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0949	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0949	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0950	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0950	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0951	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0951	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0952	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0952	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0953	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0953	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0954	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0954	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0955	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0955	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0956	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0956	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0957	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0957	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0958	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0958	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0959	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0959	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0960	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0960	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0961	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0961	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0962	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0962	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0963	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0963	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0964	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0964	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0965	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0965	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0966	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0966	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0967	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0967	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0968	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0968	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0969	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0969	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0970	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0970	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0971	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0971	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0972	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0972	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0973	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0973	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0974	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0974	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0975	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0975	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0976	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0976	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0977	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0977	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0978	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0978	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0979	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0979	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0980	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0980	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0981	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0981	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0982	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0982	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0983	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0983	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0984	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0984	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0985	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0985	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0986	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0986	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0987	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0987	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0988	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0988	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0989	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0989	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0990	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0990	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0991	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0991	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0992	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0992	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0993	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0993	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0994	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0994	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0995	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0995	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0996	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0996	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0997	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0997	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0998	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0998	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_0999	accession_block	NA	NA	NA	NA	SU_ACC_ACC_0999	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1000	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1000	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1001	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1001	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1002	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1002	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1003	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1003	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1004	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1004	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1005	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1005	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1006	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1006	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1007	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1007	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1008	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1008	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1009	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1009	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1010	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1010	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1011	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1011	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1012	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1012	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1013	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1013	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1014	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1014	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1015	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1015	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1016	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1016	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1017	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1017	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1018	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1018	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1019	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1019	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
BLK_ACC_ACC_1020	accession_block	NA	NA	NA	NA	SU_ACC_ACC_1020	1	NA	NA	NA	NA	one accession per accession split block	medium	block is used to keep nearby evidence and matched decoys together when applicable	frozen_split_v055_chr1_snp_prototype_v1
