split_unit_id	split_unit_type	source_object_id	source_table	trait_id	object_type	chrom	start	end	gene_id	gene_symbol	variant_id	window_id	accession_id	decoy_pair_id	in_main_evaluation_candidate_pool	manual_review_required	broader_evidence	allowed_usage	notes	split_version
SU_ACC_ACC_0856	accession	ACC_0856	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0856	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0857	accession	ACC_0857	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0857	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0858	accession	ACC_0858	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0858	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0859	accession	ACC_0859	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0859	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0860	accession	ACC_0860	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0860	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0861	accession	ACC_0861	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0861	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0862	accession	ACC_0862	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0862	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0863	accession	ACC_0863	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0863	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0864	accession	ACC_0864	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0864	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0865	accession	ACC_0865	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0865	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0866	accession	ACC_0866	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0866	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0867	accession	ACC_0867	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0867	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0868	accession	ACC_0868	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0868	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0869	accession	ACC_0869	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0869	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0870	accession	ACC_0870	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0870	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0871	accession	ACC_0871	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0871	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0872	accession	ACC_0872	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0872	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0873	accession	ACC_0873	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0873	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0874	accession	ACC_0874	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0874	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0875	accession	ACC_0875	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0875	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0876	accession	ACC_0876	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0876	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0877	accession	ACC_0877	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0877	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0878	accession	ACC_0878	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0878	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0879	accession	ACC_0879	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0879	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0880	accession	ACC_0880	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0880	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0881	accession	ACC_0881	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0881	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0882	accession	ACC_0882	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0882	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0883	accession	ACC_0883	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0883	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0884	accession	ACC_0884	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0884	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0885	accession	ACC_0885	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0885	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0886	accession	ACC_0886	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0886	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0887	accession	ACC_0887	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0887	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0888	accession	ACC_0888	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0888	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0889	accession	ACC_0889	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0889	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0890	accession	ACC_0890	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0890	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0891	accession	ACC_0891	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0891	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0892	accession	ACC_0892	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0892	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0893	accession	ACC_0893	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0893	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0894	accession	ACC_0894	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0894	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0895	accession	ACC_0895	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0895	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0896	accession	ACC_0896	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0896	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0897	accession	ACC_0897	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0897	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0898	accession	ACC_0898	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0898	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0899	accession	ACC_0899	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0899	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0900	accession	ACC_0900	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0900	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0901	accession	ACC_0901	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0901	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0902	accession	ACC_0902	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0902	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0903	accession	ACC_0903	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0903	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0904	accession	ACC_0904	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0904	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0905	accession	ACC_0905	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0905	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0906	accession	ACC_0906	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0906	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0907	accession	ACC_0907	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0907	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0908	accession	ACC_0908	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0908	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0909	accession	ACC_0909	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0909	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0910	accession	ACC_0910	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0910	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0911	accession	ACC_0911	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0911	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0912	accession	ACC_0912	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0912	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0913	accession	ACC_0913	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0913	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0914	accession	ACC_0914	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0914	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0915	accession	ACC_0915	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0915	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0916	accession	ACC_0916	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0916	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0917	accession	ACC_0917	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0917	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0918	accession	ACC_0918	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0918	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0919	accession	ACC_0919	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0919	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0920	accession	ACC_0920	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0920	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0921	accession	ACC_0921	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0921	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0922	accession	ACC_0922	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0922	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0923	accession	ACC_0923	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0923	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0924	accession	ACC_0924	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0924	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0925	accession	ACC_0925	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0925	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0926	accession	ACC_0926	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0926	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0927	accession	ACC_0927	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0927	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0928	accession	ACC_0928	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0928	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0929	accession	ACC_0929	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0929	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0930	accession	ACC_0930	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0930	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0931	accession	ACC_0931	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0931	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0932	accession	ACC_0932	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0932	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0933	accession	ACC_0933	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0933	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0934	accession	ACC_0934	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0934	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0935	accession	ACC_0935	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0935	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0936	accession	ACC_0936	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0936	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0937	accession	ACC_0937	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0937	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0938	accession	ACC_0938	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0938	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0939	accession	ACC_0939	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0939	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0940	accession	ACC_0940	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0940	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0941	accession	ACC_0941	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0941	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0942	accession	ACC_0942	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0942	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0943	accession	ACC_0943	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0943	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0944	accession	ACC_0944	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0944	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0945	accession	ACC_0945	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0945	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0946	accession	ACC_0946	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0946	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0947	accession	ACC_0947	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0947	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0948	accession	ACC_0948	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0948	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0949	accession	ACC_0949	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0949	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0950	accession	ACC_0950	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0950	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0951	accession	ACC_0951	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0951	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0952	accession	ACC_0952	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0952	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0953	accession	ACC_0953	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0953	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0954	accession	ACC_0954	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0954	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
SU_ACC_ACC_0955	accession	ACC_0955	data/interim/trait_state/high_confidence_accessions.tsv	NA	accession	NA	NA	NA	NA	NA	NA	NA	ACC_0955	NA	true	false	false	index_only	accession_id is used only for split/indexing; not a model input token	frozen_split_v055_chr1_snp_prototype_v1
