evaluator_decoy_id	evaluator_object_id	object_id	decoy_pair_id	decoy_object_id	trait_id	object_type	assigned_split	decoy_assignment_status	match_rank	match_score	matching_level	relaxation_level	matched_fields	unavailable_fields	notes	scaffold_version
EDEC_000000364	EOBJ_00000073	OBJ_GENE_00000476	DP_000000364	GENE_BG_Os01g0639100	data_lt_2007__lsen	gene	dev	follows_evidence_split	4	0.87188	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000365	EOBJ_00000073	OBJ_GENE_00000476	DP_000000365	GENE_BG_Os01g0639200	data_lt_2007__lsen	gene	dev	follows_evidence_split	5	0.870284	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000366	EOBJ_00000074	OBJ_GENE_00000494	DP_000000366	GENE_BG_Os01g0643300	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.87662	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000367	EOBJ_00000074	OBJ_GENE_00000494	DP_000000367	GENE_BG_Os01g0647200	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.873323	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000368	EOBJ_00000074	OBJ_GENE_00000494	DP_000000368	GENE_BG_Os01g0648600	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.87168	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000369	EOBJ_00000074	OBJ_GENE_00000494	DP_000000369	GENE_BG_Os01g0646300	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.865765	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000370	EOBJ_00000074	OBJ_GENE_00000494	DP_000000370	GENE_BG_Os01g0645900	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.864283	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000371	EOBJ_00000075	OBJ_GENE_00000510	DP_000000371	GENE_BG_Os01g0659400	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.997674	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000372	EOBJ_00000075	OBJ_GENE_00000510	DP_000000372	GENE_BG_Os01g0658400	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.987306	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000373	EOBJ_00000075	OBJ_GENE_00000510	DP_000000373	GENE_BG_Os01g0657000	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.977724	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000374	EOBJ_00000075	OBJ_GENE_00000510	DP_000000374	GENE_BG_Os01g0660300	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.93858	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000375	EOBJ_00000075	OBJ_GENE_00000510	DP_000000375	GENE_BG_Os01g0658600	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.907515	L1_strict_matched	L1_strict_matched	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000376	EOBJ_00000076	OBJ_GENE_00000511	DP_000000376	GENE_BG_Os01g0659200	data_lt_2007__llt_code	gene	dev	follows_evidence_split	1	0.88196	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000377	EOBJ_00000076	OBJ_GENE_00000511	DP_000000377	GENE_BG_Os01g0658400	data_lt_2007__llt_code	gene	dev	follows_evidence_split	2	0.874984	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000378	EOBJ_00000076	OBJ_GENE_00000511	DP_000000378	GENE_BG_Os01g0657000	data_lt_2007__llt_code	gene	dev	follows_evidence_split	3	0.864645	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000379	EOBJ_00000076	OBJ_GENE_00000511	DP_000000379	GENE_BG_Os01g0660300	data_lt_2007__llt_code	gene	dev	follows_evidence_split	4	0.825896	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000380	EOBJ_00000076	OBJ_GENE_00000511	DP_000000380	GENE_BG_Os01g0658600	data_lt_2007__llt_code	gene	dev	follows_evidence_split	5	0.794737	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000381	EOBJ_00000077	OBJ_GENE_00000513	DP_000000381	GENE_BG_Os01g0659400	data_lt_2007__spkf	gene	dev	follows_evidence_split	1	0.818795	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000382	EOBJ_00000077	OBJ_GENE_00000513	DP_000000382	GENE_BG_Os01g0660200	data_lt_2007__spkf	gene	dev	follows_evidence_split	2	0.817425	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000383	EOBJ_00000077	OBJ_GENE_00000513	DP_000000383	GENE_BG_Os01g0659200	data_lt_2007__spkf	gene	dev	follows_evidence_split	3	0.817178	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000384	EOBJ_00000077	OBJ_GENE_00000513	DP_000000384	GENE_BG_Os01g0660500	data_lt_2007__spkf	gene	dev	follows_evidence_split	4	0.814642	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000385	EOBJ_00000077	OBJ_GENE_00000513	DP_000000385	GENE_BG_Os01g0660700	data_lt_2007__spkf	gene	dev	follows_evidence_split	5	0.81213	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000386	EOBJ_00000078	OBJ_GENE_00000519	DP_000000386	GENE_BG_Os01g0667700	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.819489	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000387	EOBJ_00000078	OBJ_GENE_00000519	DP_000000387	GENE_BG_Os01g0667000	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.806053	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000388	EOBJ_00000078	OBJ_GENE_00000519	DP_000000388	GENE_BG_Os01g0668100	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.800306	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000389	EOBJ_00000078	OBJ_GENE_00000519	DP_000000389	GENE_BG_LOC_Os01g47710	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.763192	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000390	EOBJ_00000078	OBJ_GENE_00000519	DP_000000390	GENE_BG_LOC4326320	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.763182	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000391	EOBJ_00000079	OBJ_GENE_00000521	DP_000000391	GENE_BG_Os01g0667700	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.913656	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000392	EOBJ_00000079	OBJ_GENE_00000521	DP_000000392	GENE_BG_Os01g0668400	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.907563	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000393	EOBJ_00000079	OBJ_GENE_00000521	DP_000000393	GENE_BG_Os01g0667200	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.907259	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000394	EOBJ_00000079	OBJ_GENE_00000521	DP_000000394	GENE_BG_Os01g0668600	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.906131	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000395	EOBJ_00000079	OBJ_GENE_00000521	DP_000000395	GENE_BG_Os01g0668901	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.903723	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000396	EOBJ_00000080	OBJ_GENE_00000525	DP_000000396	GENE_BG_Os01g0668901	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.888943	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000397	EOBJ_00000080	OBJ_GENE_00000525	DP_000000397	GENE_BG_Os01g0668600	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.887072	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000398	EOBJ_00000080	OBJ_GENE_00000525	DP_000000398	GENE_BG_Os01g0668400	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.885337	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000399	EOBJ_00000080	OBJ_GENE_00000525	DP_000000399	GENE_BG_Os01g0670100	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.882756	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000400	EOBJ_00000080	OBJ_GENE_00000525	DP_000000400	GENE_BG_Os01g0670300	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.881344	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000401	EOBJ_00000081	OBJ_GENE_00000529	DP_000000401	GENE_BG_Os01g0670300	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.914029	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000402	EOBJ_00000081	OBJ_GENE_00000529	DP_000000402	GENE_BG_Os01g0670100	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.91232	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000403	EOBJ_00000081	OBJ_GENE_00000529	DP_000000403	GENE_BG_Os01g0669100	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.899761	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000404	EOBJ_00000081	OBJ_GENE_00000529	DP_000000404	GENE_BG_Os01g0672400	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.899576	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000405	EOBJ_00000081	OBJ_GENE_00000529	DP_000000405	GENE_BG_Os01g0673600	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.889131	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000406	EOBJ_00000082	OBJ_GENE_00000537	DP_000000406	GENE_BG_Os01g0675500	data_lt_2007__spkf	gene	dev	follows_evidence_split	1	0.91236	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000407	EOBJ_00000082	OBJ_GENE_00000537	DP_000000407	GENE_BG_Os01g0675000	data_lt_2007__spkf	gene	dev	follows_evidence_split	2	0.909334	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000408	EOBJ_00000082	OBJ_GENE_00000537	DP_000000408	GENE_BG_Os01g0674700	data_lt_2007__spkf	gene	dev	follows_evidence_split	3	0.906561	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000409	EOBJ_00000082	OBJ_GENE_00000537	DP_000000409	GENE_BG_Os01g0673600	data_lt_2007__spkf	gene	dev	follows_evidence_split	4	0.896941	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000410	EOBJ_00000082	OBJ_GENE_00000537	DP_000000410	GENE_BG_Os01g0673700	data_lt_2007__spkf	gene	dev	follows_evidence_split	5	0.853002	L2_relaxed_position_density	L2_relaxed_position_density	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000411	EOBJ_00000083	OBJ_GENE_00000538	DP_000000411	GENE_BG_Os01g0680200	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.868221	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000412	EOBJ_00000083	OBJ_GENE_00000538	DP_000000412	GENE_BG_Os01g0675800	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.859434	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000413	EOBJ_00000083	OBJ_GENE_00000538	DP_000000413	GENE_BG_Os01g0683100	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.843559	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000414	EOBJ_00000083	OBJ_GENE_00000538	DP_000000414	GENE_BG_Os01g0678600	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.837155	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000415	EOBJ_00000083	OBJ_GENE_00000538	DP_000000415	GENE_BG_Os01g0678700	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.799214	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000416	EOBJ_00000084	OBJ_GENE_00000539	DP_000000416	GENE_BG_Os01g0680200	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.868212	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000417	EOBJ_00000084	OBJ_GENE_00000539	DP_000000417	GENE_BG_Os01g0675800	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	2	0.859442	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000418	EOBJ_00000084	OBJ_GENE_00000539	DP_000000418	GENE_BG_Os01g0683100	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	3	0.843552	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000419	EOBJ_00000084	OBJ_GENE_00000539	DP_000000419	GENE_BG_Os01g0678600	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	4	0.837146	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000420	EOBJ_00000084	OBJ_GENE_00000539	DP_000000420	GENE_BG_Os01g0678700	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	5	0.799204	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
EDEC_000000421	EOBJ_00000085	OBJ_GENE_00000547	DP_000000421	GENE_BG_Os01g0690600	data_lt_2007__cult_code_repro	gene	dev	follows_evidence_split	1	0.863673	L3_relaxed_annotation_detectability	L3_relaxed_annotation_detectability	coordinate;position_bin;gene_density;variant_density;annotation_richness;database_detectability;research_bias;chr1_snp_coverage	MAF;LD;missingness;mappability;recombination_rate	matched background only; decoy is not a true negative and is not independently split	evaluator_scaffold_v055_chr1_snp_prototype_v1
