evaluator_object_id	object_id	trait_id	object_type	evidence_id	evidence_source	evidence_level	chrom	start	end	gene_id	gene_symbol	variant_id	window_id	assigned_split	assigned_role	prototype_locked_not_final	in_main_evaluation_candidate_pool	manual_review_required	broader_evidence	has_matched_decoy	n_matched_decoys	notes	scaffold_version
EOBJ_00000381	OBJ_GENE_00041522	data_lt_2007__spkf	gene	KGE_00041522	funRiceGenes geneKeyword	gene_level	1	28946550	28948064	Os01g0699600	OsNPK1-PK|OsMAPKKK62|OsMKKK62	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000382	OBJ_GENE_00041533	data_lt_2007__cudi_code_repro	gene	KGE_00041533	funRiceGenes geneKeyword	gene_level	1	5060605	5065209	Os01g0194300	OsNPR1|NH1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000383	OBJ_GENE_00041540	data_lt_2007__cudi_code_repro	gene	KGE_00041540	funRiceGenes geneKeyword	gene_level	1	5060605	5065209	Os01g0194300	OsNPR1|NH1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000384	OBJ_GENE_00041543	data_lt_2007__cudi_code_repro	gene	KGE_00041543	funRiceGenes geneKeyword	gene_level	1	5060605	5065209	Os01g0194300	OsNPR1|NH1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000385	OBJ_GENE_00041582	data_lt_2007__cudi_code_repro	gene	KGE_00041582	funRiceGenes geneKeyword	gene_level	1	5060605	5065209	Os01g0194300	OsNPR1|NH1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000386	OBJ_GENE_00041883	data_lt_2007__spkf	gene	KGE_00041883	funRiceGenes geneKeyword	gene_level	1	24981269	24982666	Os01g0625900	OsOFP2	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000387	OBJ_GENE_00041888	data_lt_2007__cult_code_repro	gene	KGE_00041888	funRiceGenes geneKeyword	gene_level	1	24981269	24982666	Os01g0625900	OsOFP2	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000388	OBJ_GENE_00042709	data_lt_2007__spkf	gene	KGE_00042709	funRiceGenes geneKeyword	gene_level	1	537710	543354	Os01g0110100	OsPHO1;1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000389	OBJ_GENE_00042710	data_lt_2007__spkf	gene	KGE_00042710	funRiceGenes geneKeyword	gene_level	1	537710	543354	Os01g0110100	OsPHO1;1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000390	OBJ_GENE_00042711	data_lt_2007__cudi_code_repro	gene	KGE_00042711	funRiceGenes geneKeyword	gene_level	1	537710	543354	Os01g0110100	OsPHO1;1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000391	OBJ_GENE_00042718	data_lt_2007__cudi_code_repro	gene	KGE_00042718	funRiceGenes geneKeyword	gene_level	1	537710	543354	Os01g0110100	OsPHO1;1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000392	OBJ_GENE_00042719	data_lt_2007__cudi_code_repro	gene	KGE_00042719	funRiceGenes geneKeyword	gene_level	1	537710	543354	Os01g0110100	OsPHO1;1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000393	OBJ_GENE_00042720	data_lt_2007__cudi_code_repro	gene	KGE_00042720	funRiceGenes geneKeyword	gene_level	1	537710	543354	Os01g0110100	OsPHO1;1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000394	OBJ_GENE_00043657	data_lt_2007__cudi_code_repro	gene	KGE_00043657	funRiceGenes geneKeyword	gene_level	1	25863717	25868266	Os01g0643300	OsPIN3t	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000395	OBJ_GENE_00043658	data_lt_2007__cudi_code_repro	gene	KGE_00043658	funRiceGenes geneKeyword	gene_level	1	25863717	25868266	Os01g0643300	OsPIN3t	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000396	OBJ_GENE_00043659	data_lt_2007__cudi_code_repro	gene	KGE_00043659	funRiceGenes geneKeyword	gene_level	1	25863717	25868266	Os01g0643300	OsPIN3t	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000397	OBJ_GENE_00043660	data_lt_2007__cudi_code_repro	gene	KGE_00043660	funRiceGenes geneKeyword	gene_level	1	25863717	25868266	Os01g0643300	OsPIN3t	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000398	OBJ_GENE_00043661	data_lt_2007__cudi_code_repro	gene	KGE_00043661	funRiceGenes geneKeyword	gene_level	1	25863717	25868266	Os01g0643300	OsPIN3t	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000399	OBJ_GENE_00043662	data_lt_2007__cudi_code_repro	gene	KGE_00043662	funRiceGenes geneKeyword	gene_level	1	25863717	25868266	Os01g0643300	OsPIN3t	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000400	OBJ_GENE_00043966	data_lt_2007__spkf	gene	KGE_00043966	funRiceGenes geneKeyword	gene_level	1	18013673	18017109	Os01g0511600	OsPLGG1	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000401	OBJ_GENE_00044495	data_lt_2007__cudi_code_repro	gene	KGE_00044495	funRiceGenes geneKeyword	gene_level	1	15934495	15935317	Os01g0382000	OsPR1b|PR1b	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000402	OBJ_GENE_00044511	data_lt_2007__cudi_code_repro	gene	KGE_00044511	funRiceGenes geneKeyword	gene_level	1	15934495	15935317	Os01g0382000	OsPR1b|PR1b	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000403	OBJ_GENE_00044513	data_lt_2007__cudi_code_repro	gene	KGE_00044513	funRiceGenes geneKeyword	gene_level	1	15934495	15935317	Os01g0382000	OsPR1b|PR1b	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000404	OBJ_GENE_00044718	data_lt_2007__cudi_code_repro	gene	KGE_00044718	funRiceGenes geneKeyword	gene_level	1	2294904	2298329	Os01g0142800	OsPTR7|OsNPF8.1|OsNPF8.10	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000405	OBJ_GENE_00045060	data_lt_2007__spkf	gene	KGE_00045060	funRiceGenes geneKeyword	gene_level	1	3551051	3553146	Os01g0169400	OsRA2	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000406	OBJ_GENE_00045284	data_lt_2007__spkf	gene	KGE_00045284	funRiceGenes geneKeyword	gene_level	1	36485437	36489944	Os01g0849100	OsRacGEF1|OsRopGEF7B	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000407	OBJ_GENE_00045285	data_lt_2007__spkf	gene	KGE_00045285	funRiceGenes geneKeyword	gene_level	1	36485437	36489944	Os01g0849100	OsRacGEF1|OsRopGEF7B	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000408	OBJ_GENE_00045540	data_lt_2007__spkf	gene	KGE_00045540	funRiceGenes geneKeyword	gene_level	1	28619585	28621117	Os01g0693400	OsRAV11	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000409	OBJ_GENE_00045562	data_lt_2007__spkf	gene	KGE_00045562	funRiceGenes geneKeyword	gene_level	1	29501122	29506948	Os01g0710000	OsRBAP1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000410	OBJ_GENE_00045563	data_lt_2007__spkf	gene	KGE_00045563	funRiceGenes geneKeyword	gene_level	1	29501122	29506948	Os01g0710000	OsRBAP1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000411	OBJ_GENE_00045565	data_lt_2007__cult_code_repro	gene	KGE_00045565	funRiceGenes geneKeyword	gene_level	1	29501122	29506948	Os01g0710000	OsRBAP1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000412	OBJ_GENE_00045566	data_lt_2007__cult_code_repro	gene	KGE_00045566	funRiceGenes geneKeyword	gene_level	1	29501122	29506948	Os01g0710000	OsRBAP1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000413	OBJ_GENE_00045567	data_lt_2007__cult_code_repro	gene	KGE_00045567	funRiceGenes geneKeyword	gene_level	1	29501122	29506948	Os01g0710000	OsRBAP1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000414	OBJ_GENE_00045597	data_lt_2007__spkf	gene	KGE_00045597	funRiceGenes geneKeyword	gene_level	1	30621870	30634405	Os01g0734200	OsrbohA|Osrboh2	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000415	OBJ_GENE_00045600	data_lt_2007__spkf	gene	KGE_00045600	funRiceGenes geneKeyword	gene_level	1	30621870	30634405	Os01g0734200	OsrbohA|Osrboh2	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000416	OBJ_GENE_00045740	data_lt_2007__spkf	gene	KGE_00045740	funRiceGenes geneKeyword	gene_level	1	25636995	25640474	Os01g0639100	OsRH2	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000417	OBJ_GENE_00045741	data_lt_2007__spkf	gene	KGE_00045741	funRiceGenes geneKeyword	gene_level	1	25636995	25640474	Os01g0639100	OsRH2	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000418	OBJ_GENE_00045744	data_lt_2007__cudi_code_repro	gene	KGE_00045744	funRiceGenes geneKeyword	gene_level	1	25636995	25640474	Os01g0639100	OsRH2	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000419	OBJ_GENE_00045745	data_lt_2007__cult_code_repro	gene	KGE_00045745	funRiceGenes geneKeyword	gene_level	1	25636995	25640474	Os01g0639100	OsRH2	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000420	OBJ_GENE_00046231	data_lt_2007__lsen	gene	KGE_00046231	funRiceGenes geneKeyword	gene_level	1	29572656	29575622	Os01g0711600	OsRTH1	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000421	OBJ_GENE_00046499	data_lt_2007__spkf	gene	KGE_00046499	funRiceGenes geneKeyword	gene_level	1	13286103	13288360	Os01g0338000	OsSar1a	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000422	OBJ_GENE_00046638	data_lt_2007__cult_code_repro	gene	KGE_00046638	funRiceGenes geneKeyword	gene_level	1	6507368	6514640	Os01g0218800	OsSDG721|SDG721	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000423	OBJ_GENE_00047917	data_lt_2007__lsen	gene	KGE_00047917	funRiceGenes geneKeyword	gene_level	1	6766511	6770164	Os01g0223600	OsSRLK	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000424	OBJ_GENE_00047918	data_lt_2007__lsen	gene	KGE_00047918	funRiceGenes geneKeyword	gene_level	1	6766511	6770164	Os01g0223600	OsSRLK	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000425	OBJ_GENE_00048716	data_lt_2007__cudi_code_repro	gene	KGE_00048716	funRiceGenes geneKeyword	gene_level	1	34306514	34313319	Os01g0808100	OsTGA2|OsTGAL1	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000426	OBJ_GENE_00048717	data_lt_2007__cudi_code_repro	gene	KGE_00048717	funRiceGenes geneKeyword	gene_level	1	34306514	34313319	Os01g0808100	OsTGA2|OsTGAL1	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000427	OBJ_GENE_00048718	data_lt_2007__cudi_code_repro	gene	KGE_00048718	funRiceGenes geneKeyword	gene_level	1	34306514	34313319	Os01g0808100	OsTGA2|OsTGAL1	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000428	OBJ_GENE_00048719	data_lt_2007__cudi_code_repro	gene	KGE_00048719	funRiceGenes geneKeyword	gene_level	1	34306514	34313319	Os01g0808100	OsTGA2|OsTGAL1	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000429	OBJ_GENE_00048720	data_lt_2007__cudi_code_repro	gene	KGE_00048720	funRiceGenes geneKeyword	gene_level	1	34306514	34313319	Os01g0808100	OsTGA2|OsTGAL1	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000430	OBJ_GENE_00048721	data_lt_2007__cudi_code_repro	gene	KGE_00048721	funRiceGenes geneKeyword	gene_level	1	34306514	34313319	Os01g0808100	OsTGA2|OsTGAL1	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000431	OBJ_GENE_00048730	data_lt_2007__cudi_code_repro	gene	KGE_00048730	funRiceGenes geneKeyword	gene_level	1	34306514	34313319	Os01g0808100	OsTGA2|OsTGAL1	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000432	OBJ_GENE_00048731	data_lt_2007__cudi_code_repro	gene	KGE_00048731	funRiceGenes geneKeyword	gene_level	1	34306514	34313319	Os01g0808100	OsTGA2|OsTGAL1	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000433	OBJ_GENE_00048732	data_lt_2007__cudi_code_repro	gene	KGE_00048732	funRiceGenes geneKeyword	gene_level	1	34306514	34313319	Os01g0808100	OsTGA2|OsTGAL1	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000434	OBJ_GENE_00048843	data_lt_2007__spkf	gene	KGE_00048843	funRiceGenes geneKeyword	gene_level	1	1513138	1514432	Os01g0127500	OsTKPR2	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000435	OBJ_GENE_00048847	data_lt_2007__spkf	gene	KGE_00048847	funRiceGenes geneKeyword	gene_level	1	1513138	1514432	Os01g0127500	OsTKPR2	NA	NA	dev	development_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000436	OBJ_GENE_00049785	data_lt_2007__spkf	gene	KGE_00049785	funRiceGenes geneKeyword	gene_level	1	39723171	39726984	Os01g0911700	OSVP1|VP1	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000437	OBJ_GENE_00049786	data_lt_2007__spkf	gene	KGE_00049786	funRiceGenes geneKeyword	gene_level	1	39723171	39726984	Os01g0911700	OSVP1|VP1	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000438	OBJ_GENE_00049789	data_lt_2007__spkf	gene	KGE_00049789	funRiceGenes geneKeyword	gene_level	1	39723171	39726984	Os01g0911700	OSVP1|VP1	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000439	OBJ_GENE_00049793	data_lt_2007__spkf	gene	KGE_00049793	funRiceGenes geneKeyword	gene_level	1	39723171	39726984	Os01g0911700	OSVP1|VP1	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000440	OBJ_GENE_00049794	data_lt_2007__spkf	gene	KGE_00049794	funRiceGenes geneKeyword	gene_level	1	39723171	39726984	Os01g0911700	OSVP1|VP1	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000441	OBJ_GENE_00049806	data_lt_2007__spkf	gene	KGE_00049806	funRiceGenes geneKeyword	gene_level	1	39723171	39726984	Os01g0911700	OSVP1|VP1	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000442	OBJ_GENE_00049807	data_lt_2007__spkf	gene	KGE_00049807	funRiceGenes geneKeyword	gene_level	1	39723171	39726984	Os01g0911700	OSVP1|VP1	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000443	OBJ_GENE_00049818	data_lt_2007__spkf	gene	KGE_00049818	funRiceGenes geneKeyword	gene_level	1	39723171	39726984	Os01g0911700	OSVP1|VP1	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000444	OBJ_GENE_00049819	data_lt_2007__spkf	gene	KGE_00049819	funRiceGenes geneKeyword	gene_level	1	39723171	39726984	Os01g0911700	OSVP1|VP1	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000445	OBJ_GENE_00049820	data_lt_2007__spkf	gene	KGE_00049820	funRiceGenes geneKeyword	gene_level	1	39723171	39726984	Os01g0911700	OSVP1|VP1	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000446	OBJ_GENE_00049821	data_lt_2007__spkf	gene	KGE_00049821	funRiceGenes geneKeyword	gene_level	1	39723171	39726984	Os01g0911700	OSVP1|VP1	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000447	OBJ_GENE_00050331	data_lt_2007__cudi_code_repro	gene	KGE_00050331	funRiceGenes geneKeyword	gene_level	1	31409132	31410736	Os01g0750100	OsWRKY13|WRKY13	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000448	OBJ_GENE_00050339	data_lt_2007__spkf	gene	KGE_00050339	funRiceGenes geneKeyword	gene_level	1	31409132	31410736	Os01g0750100	OsWRKY13|WRKY13	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000449	OBJ_GENE_00050363	data_lt_2007__cult_code_repro	gene	KGE_00050363	funRiceGenes geneKeyword	gene_level	1	35062738	35064472	Os01g0821600	OsWRKY21	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000450	OBJ_GENE_00050365	data_lt_2007__cult_code_repro	gene	KGE_00050365	funRiceGenes geneKeyword	gene_level	1	35062738	35064472	Os01g0821600	OsWRKY21	NA	NA	source_disjoint_or_temporal	source_disjoint_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000451	OBJ_GENE_00050382	data_lt_2007__lsen	gene	KGE_00050382	funRiceGenes geneKeyword	gene_level	1	30604326	30608077	Os01g0734000	OsWRKY23	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000452	OBJ_GENE_00050383	data_lt_2007__lsen	gene	KGE_00050383	funRiceGenes geneKeyword	gene_level	1	30604326	30608077	Os01g0734000	OsWRKY23	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000453	OBJ_GENE_00050384	data_lt_2007__lsen	gene	KGE_00050384	funRiceGenes geneKeyword	gene_level	1	30604326	30608077	Os01g0734000	OsWRKY23	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
EOBJ_00000454	OBJ_GENE_00050385	data_lt_2007__lsen	gene	KGE_00050385	funRiceGenes geneKeyword	gene_level	1	30604326	30608077	Os01g0734000	OsWRKY23	NA	NA	prototype_locked	prototype_locked_evaluation	true	true	false	false	true	5	evaluator scaffold input only; evidence is not a training label and the prototype split is non-final	evaluator_scaffold_v055_chr1_snp_prototype_v1
