object_id	object_type	trait_id	trait_name	evidence_id	evidence_source	evidence_source_type	evidence_level	support_level	allowed_usage	chrom	start	end	object_length	gene_id	gene_symbol	variant_id	window_id	source_database	source_record_id	mapping_status	coordinate_confidence	exact_frozen_trait_mapping	manual_review_required	in_main_evaluation_candidate_pool	exclusion_reason	notes	pipeline_version
OBJ_GENE_00000371	gene	NA	TO:0000276 - drought tolerance;TO:0000074 - blast disease	KGE_00000371	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	20351529	20364454	12926	Os01g0547200	ZBED, OsZBED, OsPHD2, PHD2	NA	NA	RAP-DB_curated_genes	Os01g0547200	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000372	gene	NA	TO:0000172 - jasmonic acid sensitivity;TO:0000163 - auxin sensitivity;TO:0001013 - lateral root number;TO:0001012 - lateral root length;TO:0000654 - shoot development trait;TO:0000021 - copper sensitivity;TO:0000011 - nitrogen sensitivity	KGE_00000372	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	20385993	20388511	2519	Os01g0547600	NRT2.4, OsNRT2.4	NA	NA	RAP-DB_curated_genes	Os01g0547600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000373	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000373	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	20489220	20501766	12547	Os01g0549200	MORC6, MORC6C, OsMORC6, OsMORC6c	NA	NA	RAP-DB_curated_genes	Os01g0549200	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000374	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000374	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	20489219	20501819	12601	Os01g0549200	MORC6, MORC6C, OsMORC6, OsMORC6c	NA	NA	RAP-DB_curated_genes	Os01g0549200	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000375	gene	NA	TO:0000303 - cold tolerance;TO:0000615 - abscisic acid sensitivity;TO:0006001 - salt tolerance;TO:0000259 - heat tolerance	KGE_00000375	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	20540847	20547073	6227	Os01g0549700	AIP1, OsBAT1, UAP56, OsBAT1/UAP56, OsAIP1, Os AIP1, OsRH56, OsUAP56	NA	NA	RAP-DB_curated_genes	Os01g0549700	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000376	gene	NA	unspecified_trait	KGE_00000376	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	20571063	20576206	5144	Os01g0550000	AIP2, OsAIP2, Os AIP2, OsRH15	NA	NA	RAP-DB_curated_genes	Os01g0550000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000377	gene	NA	unspecified_trait	KGE_00000377	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	20581641	20589583	7943	Os01g0550100	UBP3, OsUBP6, UBP6, OsUBP3	NA	NA	RAP-DB_curated_genes	Os01g0550100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000378	gene	NA	TO:0000074 - blast disease	KGE_00000378	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	20599446	20602258	2813	Os01g0550300	NRP1, OsNRP1	NA	NA	RAP-DB_curated_genes	Os01g0550300	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000379	gene	NA	TO:0000011 - nitrogen sensitivity	KGE_00000379	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	20705750	20707408	1659	Os01g0551600	RKD3, OsRKD3	NA	NA	RAP-DB_curated_genes	Os01g0551600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000380	gene	NA	TO:0000010 - magnesium sensitivity	KGE_00000380	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	20935789	20937436	1648	Os01g0555100	LMGC1, OsRZF1, RZF1, SRZ3, OsSRZ3, OsLMGC1	NA	NA	RAP-DB_curated_genes	Os01g0555100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000381	gene	NA	unspecified_trait	KGE_00000381	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	20953961	20955513	1553	Os01g0555800	PDF1A, OsPDF1A	NA	NA	RAP-DB_curated_genes	Os01g0555800	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000382	gene	NA	TO:0000524 - submergence tolerance;TO:0000011 - nitrogen sensitivity;TO:0000615 - abscisic acid sensitivity;TO:0000303 - cold tolerance;TO:0000172 - jasmonic acid sensitivity;TO:0000160 - UV light sensitivity;TO:0000276 - drought tolerance;TO:0000102 - phosphorus sensitivity;TO:0006001 - salt tolerance;TO:0000354 - aluminum sensitivity	KGE_00000382	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21071497	21076720	5224	Os01g0557500	CAX1A, CAX1, OsCAX1, OsCAX1a, CAX1a, OsNCX2, NCX2, OsNCX2.1, OsNCX2.2, OsVCAX1a	NA	NA	RAP-DB_curated_genes	Os01g0557500	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000383	gene	NA	TO:0006001 - salt tolerance;TO:0000605 - hydrogen peroxide content;TO:0000168 - abiotic stress trait;TO:0002715 - chloroplast development trait;TO:0000615 - abscisic acid sensitivity	KGE_00000383	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21195400	21201154	5755	Os01g0559500	WSL	NA	NA	RAP-DB_curated_genes	Os01g0559500	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000384	gene	data_lt_2007__lsen;data_lt_2007__spkf	LSEN;SPKF	KGE_00000384	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21230393	21234906	4514	Os01g0559600	VPE2, OsVPE2, OsaLeg1, Leg1, OsLeg1	NA	NA	RAP-DB_curated_genes	Os01g0559600	mapped_high_confidence	high	false	true	false	manual_review_required	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000385	gene	NA	unspecified_trait	KGE_00000385	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21265832	21270762	4931	Os01g0560000	AH8, OsAH8	NA	NA	RAP-DB_curated_genes	Os01g0560000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000386	gene	NA	unspecified_trait	KGE_00000386	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21381884	21389642	7759	Os01g0562400	FKBP57, OsFKBP65b, FKBP65b, OsFKBP57	NA	NA	RAP-DB_curated_genes	Os01g0562400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000387	gene	NA	unspecified_trait	KGE_00000387	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21415236	21441439	26204	Os01g0563000	FKBP73, OsFKBP65a, FKBP65a, OsFKBP73	NA	NA	RAP-DB_curated_genes	Os01g0563000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000388	gene	NA	TO:0000173 - ethylene sensitivity	KGE_00000388	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21525509	21549819	24311	Os01g0564300	FKBP46, OsFKBP65c, FKBP65c, OsFKBP46	NA	NA	RAP-DB_curated_genes	Os01g0564300	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000389	gene	NA	TO:0000074 - blast disease;TO:0000137 - days to heading;TO:0000432 - temperature response trait;TO:0000075 - light sensitivity;TO:0002616 - flowering time;TO:0000259 - heat tolerance	KGE_00000389	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21637031	21643111	6081	Os01g0566100	ELF3.2, OsELF3.2, ELF3_chr.1, OsELF3-2, ELF3-2, OsELF3b, ELF3b	NA	NA	RAP-DB_curated_genes	Os01g0566100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000390	gene	data_lt_2007__spkf	SPKF	KGE_00000390	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21719861	21722018	2158	Os01g0567500	MST8, OsMST8, OSMST8, OsSTP8, STP8	NA	NA	RAP-DB_curated_genes	Os01g0567500	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000391	gene	NA	unspecified_trait	KGE_00000391	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21723648	21725909	2262	Os01g0567600	MST7, OsMST7, OsSTP7, STP7, OSMST7	NA	NA	RAP-DB_curated_genes	Os01g0567600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000392	gene	NA	unspecified_trait	KGE_00000392	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21837626	21848084	10459	Os01g0568400	GNK2RLK3, Gnk2RLK-3, OsGnk2RLK-3, OsGNK2RLK3	NA	NA	RAP-DB_curated_genes	Os01g0568400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000393	gene	NA	unspecified_trait	KGE_00000393	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21790330	21797182	6853	Os01g0568800	RLCK37, Gnk2-K1, OsRLCK37, OsGnk2-K1	NA	NA	RAP-DB_curated_genes	Os01g0568800	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000394	gene	NA	TO:0000172 - jasmonic acid sensitivity;TO:0000615 - abscisic acid sensitivity	KGE_00000394	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21900067	21903103	3037	Os01g0570800	IQM1, OsIQM1	NA	NA	RAP-DB_curated_genes	Os01g0570800	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000395	gene	NA	TO:0000306 - root thickness;TO:0000168 - abiotic stress trait;TO:0000276 - drought tolerance;TO:0006001 - salt tolerance;TO:0001013 - lateral root number;TO:0001012 - lateral root length;TO:0002665 - root hair length;TO:0000227 - root length	KGE_00000395	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21938865	21941797	2933	Os01g0571300	HSFA7, OsHsfA7, OsHsf-01, HSFA6B, HSF01, OsHSF1, HSF1, OsEnS-9, OsHsfA7a, HsfA7a	NA	NA	RAP-DB_curated_genes	Os01g0571300	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000396	gene	NA	TO:0000175 - bacterial blight disease resistance;TO:0000315 - bacterial disease resistance;TO:0000439 - fungal disease resistance;TO:0000074 - blast disease;TO:0000303 - cold tolerance;TO:0006001 - salt tolerance;TO:0000276 - drought tolerance	KGE_00000396	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	21973502	21981885	8384	Os01g0572100	C3H7, OsC3H7, DLN12, OsDLN12, OsCPSF30-L2, CPSF30-L2	NA	NA	RAP-DB_curated_genes	Os01g0572100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000397	gene	data_lt_2007__cult_code_repro	CULT_CODE_REPRO	KGE_00000397	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22088204	22091018	2815	Os01g0574600	GLYR2, OsGR2, GR2, OsGLYR2	NA	NA	RAP-DB_curated_genes	Os01g0574600	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000398	gene	NA	TO:0000168 - abiotic stress trait	KGE_00000398	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22138044	22142395	4352	Os01g0575200	OsbHLH024	NA	NA	RAP-DB_curated_genes	Os01g0575200	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000399	gene	NA	unspecified_trait	KGE_00000399	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22163109	22180388	17280	Os01g0575500	SCD1, OsSCD1, OsWD40-16, WD40-16, OsDWD31, DWD31	NA	NA	RAP-DB_curated_genes	Os01g0575500	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000400	gene	NA	TO:0002661 - seed maturation;TO:0000071 - anthocyanin content;TO:0002724 - leaf sheath color	KGE_00000400	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22215593	22241305	25713	Os01g0576100	Rb1, Rb, OsbHLH012, bHLH012, bHLH12, OsRb, OsRb1	NA	NA	RAP-DB_curated_genes	Os01g0576100	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000401	gene	NA	TO:0002724 - leaf sheath color;TO:0000190 - seed coat color;TO:0000487 - endosperm color;TO:0002661 - seed maturation;TO:0000071 - anthocyanin content	KGE_00000401	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22301233	22327456	26224	Os01g0577300	PSH1, Rb, Rb2, Rb*, bhlh165, OsbHLH165, OsPSH1, OsRb2	NA	NA	RAP-DB_curated_genes	Os01g0577300	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000402	gene	NA	unspecified_trait	KGE_00000402	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22337554	22341551	3998	Os01g0577600	NA	NA	NA	RAP-DB_curated_genes	Os01g0577600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000403	gene	NA	TO:0000161 - radiation response trait	KGE_00000403	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22353427	22358405	4979	Os01g0578000	RAD51C, OsRAD51C, OsRad51C, RAD51C-1, RAD51C-2, RAD51C-3	NA	NA	RAP-DB_curated_genes	Os01g0578000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000404	gene	NA	TO:0000161 - radiation response trait	KGE_00000404	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22353484	22358366	4883	Os01g0578000	RAD51C, RAD51C-2, OsRAD51C, OsRad51C, RAD51C-1, RAD51C-3	NA	NA	RAP-DB_curated_genes	Os01g0578000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000405	gene	NA	TO:0000161 - radiation response trait	KGE_00000405	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22353427	22358405	4979	Os01g0578000	RAD51C, RAD51C-3, OsRAD51C, OsRad51C, RAD51C-1, RAD51C-2	NA	NA	RAP-DB_curated_genes	Os01g0578000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000406	gene	data_lt_2007__spkf	SPKF	KGE_00000406	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22375575	22377307	1733	Os01g0578500	SAF, SaF, OsFbox019, OsFbox19, Os_F0070, OsFBD1, FBD1	NA	NA	RAP-DB_curated_genes	Os01g0578500	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000407	gene	data_lt_2007__spkf	SPKF	KGE_00000407	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22379143	22382500	3358	Os01g0578700	SAM, SaM, SaM-	NA	NA	RAP-DB_curated_genes	Os01g0578700	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000408	gene	data_lt_2007__spkf	SPKF	KGE_00000408	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22379143	22382540	3398	Os01g0578700	SAM, SaM, SaM+	NA	NA	RAP-DB_curated_genes	Os01g0578700	mapped_high_confidence	high	true	false	true	NA	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000409	gene	NA	TO:0006001 - salt tolerance;TO:0000259 - heat tolerance;TO:0000276 - drought tolerance;TO:0000303 - cold tolerance	KGE_00000409	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22427831	22430870	3040	Os01g0579600	CBL9, OsCBL9	NA	NA	RAP-DB_curated_genes	Os01g0579600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000410	gene	NA	unspecified_trait	KGE_00000410	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22474568	22476504	1937	Os01g0580400	HAP5J, OsNF-YC8, NF-YC8, OsHAP5J, NFYC8	NA	NA	RAP-DB_curated_genes	Os01g0580400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000411	gene	NA	TO:0000432 - temperature response trait;TO:0000615 - abscisic acid sensitivity;TO:0000095 - osmotic response sensitivity;TO:0000175 - bacterial blight disease resistance;TO:0006001 - salt tolerance	KGE_00000411	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22489496	22490967	1472	Os01g0580500	ACO7, OsACO7	NA	NA	RAP-DB_curated_genes	Os01g0580500	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000412	gene	NA	TO:0000276 - drought tolerance;TO:0002701 - lutein content;TO:0000075 - light sensitivity	KGE_00000412	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22535013	22538645	3633	Os01g0581300	LYCE, OsLCYe, OsLCYepsilon, LCYepsilon, epsilon-LCY, OsLYCE, OsLYC-E, LYC-E	NA	NA	RAP-DB_curated_genes	Os01g0581300	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000413	gene	NA	TO:0000172 - jasmonic acid sensitivity;TO:0000615 - abscisic acid sensitivity	KGE_00000413	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22604528	22606674	2147	Os01g0582600	HARBI1-1, OsHARBI1-1	NA	NA	RAP-DB_curated_genes	Os01g0582600	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000414	gene	NA	TO:0000303 - cold tolerance;TO:0000148 - viral disease resistance;TO:0000175 - bacterial blight disease resistance;TO:0006001 - salt tolerance;TO:0000276 - drought tolerance	KGE_00000414	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22731943	22733237	1295	Os01g0584900	WRKY77, OsWRKY77, WRKY-77	NA	NA	RAP-DB_curated_genes	Os01g0584900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000415	gene	NA	unspecified_trait	KGE_00000415	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22808603	22810801	2199	Os01g0586400	HDA701, OsHDA701, OsSTA18	NA	NA	RAP-DB_curated_genes	Os01g0586400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000416	gene	NA	TO:0000148 - viral disease resistance	KGE_00000416	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22855514	22859716	4203	Os01g0587000	VHA-D, OsV-ATPase d, OsVHA-d, VHA-d	NA	NA	RAP-DB_curated_genes	Os01g0587000	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000417	gene	NA	TO:0000481 - alkali sensitivity;TO:0000615 - abscisic acid sensitivity;TO:0000172 - jasmonic acid sensitivity;TO:0000460 - light intensity sensitivity;TO:0006001 - salt tolerance;TO:0002616 - flowering time;TO:0000137 - days to heading	KGE_00000417	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22868370	22872278	3909	Os01g0587300	FTIP11, OsFTIP9, FTIP9, OsC2DP5, C2DP5, OsFTIP11	NA	NA	RAP-DB_curated_genes	Os01g0587300	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000418	gene	NA	TO:0000524 - submergence tolerance	KGE_00000418	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22879904	22895941	16038	Os01g0587400	SDRLK49, SDRLK-49, OsSDRLK-49, OsSDRLK49	NA	NA	RAP-DB_curated_genes	Os01g0587400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000419	gene	NA	TO:0000524 - submergence tolerance	KGE_00000419	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22879868	22886954	7087	Os01g0587400	SDRLK49, SDRLK-49, OsSDRLK-49, OsSDRLK49	NA	NA	RAP-DB_curated_genes	Os01g0587400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000420	gene	NA	TO:0000524 - submergence tolerance	KGE_00000420	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22888322	22895941	7620	Os01g0587400	SDRLK49, SDRLK-49, OsSDRLK-49, OsSDRLK49	NA	NA	RAP-DB_curated_genes	Os01g0587400	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000421	gene	NA	unspecified_trait	KGE_00000421	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22908290	22910674	2385	Os01g0588200	OsVDAC3, VDAC3, OSVDAC3, osvdac3	NA	NA	RAP-DB_curated_genes	Os01g0588200	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
OBJ_GENE_00000422	gene	NA	TO:0000050 - inflorescence branching;TO:0006032 - panicle size;TO:0002659 - pistil number;TO:0000089 - panicle type;TO:0002660 - cytokinin content;TO:0006022 - floral organ development trait;TO:0000017 - anatomy and morphology related trait;TO:0002759 - grain number;TO:0000040 - panicle length	KGE_00000422	RAP-DB JSON	known_gene_database	gene_level	high_confidence	development_evidence_candidate	1	22955070	22959148	4079	Os01g0588900	LOG, LOG1, Log, log, OsLOG1, OsLOG	NA	NA	RAP-DB_curated_genes	Os01g0588900	mapped_high_confidence	high	false	false	false	broader_evidence_pool	external gene-level evidence object; evaluation/explanation only; not causal ground truth and not a training label	matched_decoy_v055_chr1_snp_prototype_v1
