candidate_pool_id	object_id	trait_id	object_type	candidate_object_id	candidate_object_type	candidate_chrom	candidate_start	candidate_end	candidate_length	same_chrom	position_bin	position_distance	gene_density_object	gene_density_candidate	variant_density_object	variant_density_candidate	annotation_richness_object	annotation_richness_candidate	evidence_source_coverage_object	evidence_source_coverage_candidate	database_detectability_object	database_detectability_candidate	interval_length_object	interval_length_candidate	chr1_snp_window_coverage_object	chr1_snp_window_coverage_candidate	chr1_snp_variant_coverage_object	chr1_snp_variant_coverage_candidate	candidate_pool_status	candidate_exclusion_reason	notes	pipeline_version
CP_000000214	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0139000	gene	1	2080058	2081540	1483	true	chr1:2Mb->chr1:2Mb	40605	425	420	0	0	1.5	1.5	3	2	0.219722	0.219722	1832	1483	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000215	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g04710	gene	1	2120381	2122366	1986	true	chr1:2Mb->chr1:2Mb	31	425	425	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	1986	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000216	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4325476	gene	1	2120236	2122320	2085	true	chr1:2Mb->chr1:2Mb	126	425	425	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	2085	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000217	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g04699	gene	1	2111026	2111651	626	true	chr1:2Mb->chr1:2Mb	10066	425	423	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	626	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000218	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g04720	gene	1	2130798	2137310	6513	true	chr1:2Mb->chr1:2Mb	12650	425	424	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	6513	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000219	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4325477	gene	1	2131133	2137294	6162	true	chr1:2Mb->chr1:2Mb	12809	425	424	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	6162	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000220	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0139900	gene	1	2108961	2109677	717	true	chr1:2Mb->chr1:2Mb	12085	425	423	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	717	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000221	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g04690	gene	1	2108947	2109635	689	true	chr1:2Mb->chr1:2Mb	12113	425	423	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	689	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000222	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4325478	gene	1	2137757	2138565	809	true	chr1:2Mb->chr1:2Mb	16757	425	427	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	809	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000223	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g04730	gene	1	2137763	2138996	1234	true	chr1:2Mb->chr1:2Mb	16975	425	427	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	1234	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000224	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g04680	gene	1	2105191	2107839	2649	true	chr1:2Mb->chr1:2Mb	14889	425	422	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	2649	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000225	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g04740	gene	1	2140865	2142091	1227	true	chr1:2Mb->chr1:2Mb	20074	425	426	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	1227	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000226	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4325474	gene	1	2097197	2101706	4510	true	chr1:2Mb->chr1:2Mb	21953	425	423	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	4510	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000227	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g04660	gene	1	2097192	2100694	3503	true	chr1:2Mb->chr1:2Mb	22461	425	423	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	3503	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000228	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0139600	gene	1	2097192	2100692	3501	true	chr1:2Mb->chr1:2Mb	22462	425	423	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	3501	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000229	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0138900	gene	1	2074795	2077903	3109	true	chr1:2Mb->chr1:2Mb	45055	425	418	0	0	1.5	1.5	3	1	0.219722	0.219722	1832	3109	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000230	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g04670	gene	1	2101874	2102672	799	true	chr1:2Mb->chr1:2Mb	19131	425	421	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	799	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000231	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC9270987	gene	1	2101874	2102981	1108	true	chr1:2Mb->chr1:2Mb	18977	425	420	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	1108	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000232	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0139700	gene	1	2102113	2102672	560	true	chr1:2Mb->chr1:2Mb	19012	425	420	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	560	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000233	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4325473	gene	1	2084476	2087221	2746	true	chr1:2Mb->chr1:2Mb	35556	425	423	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	2746	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000234	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0139200	gene	1	2084490	2087203	2714	true	chr1:2Mb->chr1:2Mb	35558	425	423	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	2714	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000235	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC107277455	gene	1	2154084	2155890	1807	true	chr1:2Mb->chr1:2Mb	33583	425	428	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	1807	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000236	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g04750	gene	1	2154326	2155994	1669	true	chr1:2Mb->chr1:2Mb	33756	425	428	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	1669	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000237	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g04650	gene	1	2083681	2087226	3546	true	chr1:2Mb->chr1:2Mb	35951	425	422	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	3546	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000238	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g04760	gene	1	2162723	2162971	249	true	chr1:2Mb->chr1:2Mb	41443	425	426	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	249	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000239	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g04640	gene	1	2080105	2081540	1436	true	chr1:2Mb->chr1:2Mb	40582	425	420	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	1436	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000240	OBJ_GENE_00000062	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4325472	gene	1	2080058	2081540	1483	true	chr1:2Mb->chr1:2Mb	40605	425	420	0	0	1.5	1.5	3	0	0.219722	0.219722	1832	1483	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000241	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_Os01g0142500	gene	1	2281913	2284775	2863	true	chr1:2Mb->chr1:2Mb	6375	437	434	0	0	1.5	1.5	3	2	0.219722	0.219722	3806	2863	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000242	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_Os01g0142800	gene	1	2294904	2298329	3426	true	chr1:2Mb->chr1:2Mb	19647	437	437	0	0	1.5	1.5	3	3	0.219722	0.219722	3806	3426	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000243	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_Os01g0141700	gene	1	2250838	2255073	4236	true	chr1:2Mb->chr1:2Mb	24014	437	442	0	0	1.5	1.5	3	2	0.219722	0.219722	3806	4236	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000244	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g04920	gene	1	2275067	2278872	3806	true	chr1:2Mb->chr1:2Mb	0	437	437	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	3806	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000245	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC107277065	gene	1	2275064	2276832	1769	true	chr1:2Mb->chr1:2Mb	1021	437	437	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	1769	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000246	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_Os01g0141100	gene	1	2215662	2222812	7151	true	chr1:2Mb->chr1:2Mb	57732	437	436	0	0	1.5	1.5	3	2	0.219722	0.219722	3806	7151	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000247	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC4325487	gene	1	2271155	2273949	2795	true	chr1:2Mb->chr1:2Mb	4417	437	438	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	2795	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000248	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g04910	gene	1	2271163	2273757	2595	true	chr1:2Mb->chr1:2Mb	4509	437	438	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	2595	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000249	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_Os01g0142200	gene	1	2271163	2273724	2562	true	chr1:2Mb->chr1:2Mb	4526	437	438	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	2562	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000250	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_Os01g0141600	gene	1	2245719	2250588	4870	true	chr1:2Mb->chr1:2Mb	28816	437	441	0	0	1.5	1.5	3	1	0.219722	0.219722	3806	4870	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000251	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC4325452	gene	1	2277134	2278578	1445	true	chr1:2Mb->chr1:2Mb	887	437	434	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	1445	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000252	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_Os01g0142400	gene	1	2279102	2279169	68	true	chr1:2Mb->chr1:2Mb	2166	437	434	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	68	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000253	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_TRNAD-GUC	gene	1	2279100	2279171	72	true	chr1:2Mb->chr1:2Mb	2166	437	434	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	72	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000254	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC4325486	gene	1	2266289	2271056	4768	true	chr1:2Mb->chr1:2Mb	8297	437	438	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	4768	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000255	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g04900	gene	1	2266281	2271051	4771	true	chr1:2Mb->chr1:2Mb	8303	437	438	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	4771	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000256	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_Os01g0142100	gene	1	2266281	2271051	4771	true	chr1:2Mb->chr1:2Mb	8303	437	438	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	4771	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000257	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g04930	gene	1	2281534	2285053	3520	true	chr1:2Mb->chr1:2Mb	6324	437	434	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	3520	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000258	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC4325454	gene	1	2281911	2285048	3138	true	chr1:2Mb->chr1:2Mb	6510	437	434	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	3138	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000259	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g04880	gene	1	2261455	2266908	5454	true	chr1:2Mb->chr1:2Mb	12788	437	438	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	5454	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000260	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_Os01g0141900	gene	1	2261501	2266230	4730	true	chr1:2Mb->chr1:2Mb	13104	437	438	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	4730	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000261	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC4325484	gene	1	2261450	2266234	4785	true	chr1:2Mb->chr1:2Mb	13127	437	438	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	4785	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000262	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC4325456	gene	1	2292093	2298290	6198	true	chr1:2Mb->chr1:2Mb	18222	437	437	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	6198	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000263	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g04950	gene	1	2294510	2298407	3898	true	chr1:2Mb->chr1:2Mb	19489	437	437	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	3898	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000264	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_Os01g0142600	gene	1	2292239	2294340	2102	true	chr1:2Mb->chr1:2Mb	16320	437	434	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	2102	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000265	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g04960	gene	1	2299737	2305323	5587	true	chr1:2Mb->chr1:2Mb	25561	437	441	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	5587	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000266	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC4325482	gene	1	2250837	2255147	4311	true	chr1:2Mb->chr1:2Mb	23977	437	442	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	4311	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000267	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g04870	gene	1	2250820	2255073	4254	true	chr1:2Mb->chr1:2Mb	24023	437	442	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	4254	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000268	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC_Os01g04860	gene	1	2245732	2250576	4845	true	chr1:2Mb->chr1:2Mb	28815	437	441	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	4845	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000269	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC4325481	gene	1	2245718	2250588	4871	true	chr1:2Mb->chr1:2Mb	28816	437	441	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	4871	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000270	OBJ_GENE_00000067	data_lt_2007__spkf	gene	GENE_BG_LOC112937828	gene	1	2306689	2309619	2931	true	chr1:2Mb->chr1:2Mb	31185	437	443	0	0	1.5	1.5	3	0	0.219722	0.219722	3806	2931	2	0	0	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000271	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0147300	gene	1	2568051	2570029	1979	true	chr1:2Mb->chr1:2Mb	5931	461	461	2	0	1.5	1.5	3	1	0.219722	0.219722	4425	1979	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000272	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g05420	gene	1	2560858	2565373	4516	true	chr1:2Mb->chr1:2Mb	6	461	461	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	4516	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000273	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4325206	gene	1	2560796	2565349	4554	true	chr1:2Mb->chr1:2Mb	37	461	461	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	4554	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000274	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC9266563	gene	1	2566483	2570025	3543	true	chr1:2Mb->chr1:2Mb	5145	461	462	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	3543	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000275	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0147250	gene	1	2566663	2569855	3193	true	chr1:2Mb->chr1:2Mb	5150	461	462	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	3193	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000276	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g05430	gene	1	2568051	2570029	1979	true	chr1:2Mb->chr1:2Mb	5931	461	461	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	1979	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000277	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0147400	gene	1	2570072	2571010	939	true	chr1:2Mb->chr1:2Mb	7432	461	464	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	939	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000278	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC4325208	gene	1	2567052	2574392	7341	true	chr1:2Mb->chr1:2Mb	7613	461	464	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	7341	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000279	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_Os01g0147900	gene	1	2589835	2593568	3734	true	chr1:2Mb->chr1:2Mb	28592	461	459	2	0	1.5	1.5	3	3	0.219722	0.219722	4425	3734	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000280	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g05440	gene	1	2570072	2571997	1926	true	chr1:2Mb->chr1:2Mb	7925	461	464	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	1926	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000281	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC107276625	gene	1	2553582	2554278	697	true	chr1:2Mb->chr1:2Mb	9179	461	462	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	697	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000282	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g05410	gene	1	2553620	2554021	402	true	chr1:2Mb->chr1:2Mb	9289	461	462	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	402	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
CP_000000283	OBJ_GENE_00000070	data_lt_2007__cult_code_repro	gene	GENE_BG_LOC_Os01g05450	gene	1	2573049	2574201	1153	true	chr1:2Mb->chr1:2Mb	10516	461	461	2	0	1.5	1.5	3	0	0.219722	0.219722	4425	1153	2	0	2	0	eligible_matched_background_candidate	NA	candidate is matched background only; it is not a true negative label	matched_decoy_v055_chr1_snp_prototype_v1
